review_id,order_id,customer_id,restaurant_id,courier_id,rating,language,review_text,review_date
675,675,341,28,14,5,en,The Crème Brûlée from Combs-Stone was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.,2024-05-19
676,676,259,22,85,4,en,"Fast delivery and the Spaghetti Carbonara arrived perfectly hot. Great job Sanders, Smith and Smith! Courier was polite and on time.",2023-08-12
677,677,463,21,71,4,en,Really happy with this order - Vegan Chili was fresh and the courier kept us updated the whole way.,2024-07-17
678,678,221,47,42,3,en,"Herman-Williams got the order right this time, Apple Strudel was okay, packaging could be better.",2022-09-22
679,679,193,50,71,4,en,"Five stars. Kelly, Harris and Pruitt nailed the Dish again, still hot and packed carefully.",2023-01-31
680,680,492,26,1,3,en,"The Fettuccine Alfredo from Lang PLC was fine, nothing special. Delivery was on time at least.",2024-12-16
681,681,70,20,1,3,en,"Garza-Shea got the order right this time, Lentil Soup was okay, packaging could be better.",2024-12-17
682,682,12,50,89,1,en,"Disappointed with Kelly, Harris and Pruitt - the Dish arrived cold and the order took much longer than promised.",2024-10-06
683,683,293,37,20,1,en,"Disappointed with Guzman, Brown and Larsen - the Dish arrived cold and the order took much longer than promised.",2022-02-13
684,684,71,17,47,3,en,Average experience. Classic Cheeseburger was decent but a bit pricey for the portion size.,2022-10-01
685,685,48,37,52,5,en,"The Dish from Guzman, Brown and Larsen was excellent and the courier was friendly and quick. Will order again!",2024-10-04
686,686,167,31,23,3,en,Average experience. Napolitana was decent but a bit pricey for the portion size.,2024-06-24
687,687,329,20,5,5,en,Really happy with this order - BBQ Burger was fresh and the courier kept us updated the whole way.,2023-02-23
688,688,179,28,54,1,en,Combs-Stone used to be reliable but the last few orders have been late and the Tagliatelle al Ragù portion has shrunk.,2024-08-14
689,689,335,39,2,5,en,"Five stars. Meyer-Carrillo nailed the Veggie Burger again, still hot and packed carefully. Courier was polite and on time.",2024-05-05
690,690,157,34,6,3,en,Average experience. Prosciutto e Funghi was decent but a bit pricey for the portion size.,2023-08-18
691,691,258,45,29,4,en,"Best Double Beef Burger in the area, hands down. Tran Group never disappoints.",2022-02-27
692,692,386,39,74,2,en,Wrong items in the bag - we ordered Veggie Burger and got something else entirely. Refund requested.,2022-04-12
693,693,403,26,19,1,en,Lang PLC used to be reliable but the last few orders have been late and the Fettuccine Alfredo portion has shrunk. Courier was rude when we asked about the delay.,2023-01-07
694,694,382,4,71,5,en,"Best Quattro Formaggi in the area, hands down. Howell Group never disappoints.",2022-10-18
695,695,223,50,90,1,en,"Disappointed with Kelly, Harris and Pruitt - the Caesar Salad arrived cold and the order took much longer than promised.",2024-04-17
696,696,102,32,51,3,en,"The Dish from Jackson, Bowman and Drake was fine, nothing special. Delivery was on time at least.",2023-09-20
697,697,125,5,35,4,en,"Five stars. Wallace, Ortiz and Murray nailed the Diavola again, still hot and packed carefully.",2022-12-22
698,698,344,27,55,1,en,"Order was late and the courier never called when they couldn't find our building. Caprese Salad was barely warm. Had to track down the courier ourselves, no updates on the app.",2023-01-18
699,699,305,42,4,3,en,"The BBQ Burger from Olson-Estrada was fine, nothing special. Delivery was on time at least.",2022-07-08
700,700,421,29,80,3,en,Average experience. Grilled Vegetable Skewers was decent but a bit pricey for the portion size.,2023-04-29
701,701,351,24,20,2,en,Order was late and the courier never called when they couldn't find our building. Diavola was barely warm.,2022-05-05
702,702,486,40,19,4,en,"Best Cheesecake in the area, hands down. Hawkins PLC never disappoints.",2022-01-16
703,703,231,31,3,1,en,"Johnson, Roberts and Smith used to be reliable but the last few orders have been late and the Dish portion has shrunk.",2022-08-18
704,704,105,35,67,4,en,Fast delivery and the Caprese Salad arrived perfectly hot. Great job Ross Group! Courier was polite and on time.,2023-08-27
705,705,358,43,3,5,en,Really happy with this order - Falafel Bowl was fresh and the courier kept us updated the whole way.,2023-10-02
706,706,131,11,8,5,en,"Best Dish in the area, hands down. Dominguez-Short never disappoints.",2022-08-12
707,707,239,42,2,3,en,"The Diavola from Olson-Estrada was fine, nothing special. Delivery was on time at least.",2023-03-03
708,708,437,43,47,5,en,"Five stars. Arnold, Montgomery and Doyle nailed the Penne Arrabbiata again, still hot and packed carefully.",2022-01-24
709,709,195,33,91,3,en,"Murphy and Sons got the order right this time, Double Beef Burger was okay, packaging could be better.",2024-09-17
710,710,273,6,24,4,en,Really happy with this order - Tiramisu was fresh and the courier kept us updated the whole way.,2023-07-05
711,711,475,46,3,4,en,"The Pepperoni from Smith Group was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2022-10-02
712,712,171,32,51,1,en,"Jackson, Bowman and Drake used to be reliable but the last few orders have been late and the Dish portion has shrunk.",2022-01-22
713,713,321,20,31,1,en,Order was late and the courier never called when they couldn't find our building. Chocolate Brownie was barely warm.,2022-10-31
714,714,132,25,4,1,en,Order was late and the courier never called when they couldn't find our building. Crème Brûlée was barely warm. Courier was rude when we asked about the delay.,2024-11-09
715,715,175,26,85,1,en,Disappointed with Lang PLC - the Fettuccine Alfredo arrived cold and the order took much longer than promised.,2022-04-10
716,716,492,44,79,4,en,The Fettuccine Alfredo from Whitaker-Paul was excellent and the courier was friendly and quick. Will order again!,2024-01-24
717,717,294,10,55,5,en,Fast delivery and the Fettuccine Alfredo arrived perfectly hot. Great job Miles Group!,2024-09-25
718,718,278,9,27,4,en,"The Diavola from Lowe, Ewing and Short was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2022-06-03
719,719,410,13,18,4,en,"Really happy with this order - Chocolate Brownie was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2024-01-28
720,720,221,50,19,3,en,"Kelly, Harris and Pruitt got the order right this time, Dish was okay, packaging could be better.",2024-10-20
721,721,35,36,69,4,en,"Best Falafel Bowl in the area, hands down. Sanders LLC never disappoints.",2022-07-21
722,722,16,49,41,3,en,Average experience. Greek Salad was decent but a bit pricey for the portion size.,2024-11-21
723,723,382,41,95,3,en,Average experience. Classic Cheeseburger was decent but a bit pricey for the portion size.,2022-06-19
724,724,68,12,4,3,en,Average experience. Ravioli Ricotta e Spinaci was decent but a bit pricey for the portion size.,2023-11-09
725,725,119,15,88,4,en,The Dish from Cooper and Sons was excellent and the courier was friendly and quick. Will order again!,2023-01-29
726,726,258,39,61,3,en,"The Cobb Salad from Meyer-Carrillo was fine, nothing special. Delivery was on time at least.",2023-12-14
727,727,252,31,18,4,en,"Best Napolitana in the area, hands down. Johnson, Roberts and Smith never disappoints. Courier was polite and on time.",2022-08-02
728,728,392,1,35,2,en,Wrong items in the bag - we ordered Lasagna and got something else entirely. Refund requested. Courier was rude when we asked about the delay.,2022-09-02
729,729,34,12,57,5,en,Really happy with this order - Ravioli Ricotta e Spinaci was fresh and the courier kept us updated the whole way.,2023-06-24
730,730,455,16,55,5,en,"Fast delivery and the Dish arrived perfectly hot. Great job Nelson, Graham and Fields!",2024-05-01
731,731,161,26,79,4,en,Fast delivery and the Dish arrived perfectly hot. Great job Lang PLC!,2023-10-13
732,732,449,46,5,2,en,The Classic Cheeseburger from Smith Group was soggy by the time it got to us. Not ordering from here again. Courier was rude when we asked about the delay.,2022-05-02
733,733,450,16,67,2,en,Wrong items in the bag - we ordered Lasagna and got something else entirely. Refund requested.,2023-03-10
734,734,199,34,98,4,en,Fast delivery and the Vegan Buddha Bowl arrived perfectly hot. Great job Houston Inc!,2024-11-23
735,735,226,26,39,5,en,"Five stars. Lang PLC nailed the Dish again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2023-05-22
736,736,314,4,89,2,en,Howell Group used to be reliable but the last few orders have been late and the Quattro Formaggi portion has shrunk.,2024-09-17
737,737,232,6,93,3,en,"Delivery took about as long as the app estimated. Tiramisu tasted fine, would order again if nothing closer is open.",2022-05-05
738,738,202,27,42,5,en,The Caprese Salad from Rodriguez-Murray was excellent and the courier was friendly and quick. Will order again!,2022-01-31
739,739,460,46,26,3,en,"The Pepperoni from Smith Group was fine, nothing special. Delivery was on time at least.",2022-04-09
740,740,333,46,21,3,en,"Smith Group got the order right this time, Cobb Salad was okay, packaging could be better.",2024-03-16
741,741,362,29,82,1,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested.,2022-04-04
742,742,406,33,79,2,en,Order was late and the courier never called when they couldn't find our building. Prosciutto e Funghi was barely warm.,2023-02-22
743,743,394,11,43,5,en,Really happy with this order - Tofu Stir-Fry was fresh and the courier kept us updated the whole way. Courier was polite and on time.,2024-08-14
744,744,445,10,23,1,en,Disappointed with Miles Group - the Fettuccine Alfredo arrived cold and the order took much longer than promised.,2022-02-28
745,745,374,50,58,5,en,"The Caesar Salad from Kelly, Harris and Pruitt was excellent and the courier was friendly and quick. Will order again!",2023-11-21
746,746,492,13,1,5,en,"The Chocolate Brownie from Gallegos, Taylor and West was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2024-04-19
747,747,255,32,70,3,en,Average experience. Dish was decent but a bit pricey for the portion size.,2023-10-30
748,748,112,38,85,4,en,"Best Calzone in the area, hands down. Nelson LLC never disappoints.",2023-05-15
749,749,308,39,1,5,en,Really happy with this order - Veggie Burger was fresh and the courier kept us updated the whole way. Courier was polite and on time.,2024-08-25
750,750,322,36,27,3,en,"Sanders LLC got the order right this time, Falafel Bowl was okay, packaging could be better.",2022-07-23
751,751,179,3,19,4,en,"The Pepperoni from Garcia, Pena and Adams was excellent and the courier was friendly and quick. Will order again!",2024-01-03
752,752,472,6,7,1,en,"Disappointed with Neal, Gomez and Watkins - the Tiramisu arrived cold and the order took much longer than promised.",2023-04-03
753,753,345,19,79,4,en,"Best Lentil Soup in the area, hands down. Thomas-Williamson never disappoints.",2024-01-29
754,754,384,38,47,4,en,"Five stars. Nelson LLC nailed the Cobb Salad again, still hot and packed carefully.",2022-04-16
755,755,189,25,9,5,en,"Best Greek Salad in the area, hands down. Hill-Mckay never disappoints.",2024-07-15
756,756,242,9,16,5,en,"The Diavola from Lowe, Ewing and Short was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2024-07-30
757,757,212,34,27,2,en,Houston Inc used to be reliable but the last few orders have been late and the Prosciutto e Funghi portion has shrunk.,2022-08-19
